,Variable,Statistic,Scenario,Model,Strategy,Value
3648,pr,ts_min_yr_land,ssp126,CAMS-CSM1-0,All Models,0.5766571252312076
3649,pr,ts_min_yr_land,ssp126,CAMS-CSM1-0,Model Subset,0.5766571252312076
3650,pr,ts_min_yr_land,ssp126,CAS-ESM2-0,All Models,3.5763091912086082
3651,pr,ts_min_yr_land,ssp126,CESM2,All Models,-0.02030736614611328
3652,pr,ts_min_yr_land,ssp126,CESM2-WACCM,All Models,-1.7077014583129966
3653,pr,ts_min_yr_land,ssp126,CESM2-WACCM,Model Subset,-1.7077014583129966
3654,pr,ts_min_yr_land,ssp126,CIESM,All Models,210.3448227690211
3655,pr,ts_min_yr_land,ssp126,CMCC-CM2-SR5,All Models,9.203269940827113
3656,pr,ts_min_yr_land,ssp126,CMCC-CM2-SR5,Model Subset,9.203269940827113
3657,pr,ts_min_yr_land,ssp126,CMCC-ESM2,All Models,9.464379172411995
3658,pr,ts_min_yr_land,ssp126,CMCC-ESM2,Model Subset,9.464379172411995
3659,pr,ts_min_yr_land,ssp126,CNRM-CM6-1,All Models,2.4923025112208848
3660,pr,ts_min_yr_land,ssp126,CNRM-CM6-1,Model Subset,2.4923025112208848
3661,pr,ts_min_yr_land,ssp126,CNRM-CM6-1-HR,All Models,5.055711025122221
3662,pr,ts_min_yr_land,ssp126,CNRM-CM6-1-HR,Model Subset,5.055711025122221
3663,pr,ts_min_yr_land,ssp126,CNRM-ESM2-1,All Models,2.0622545239408225
3664,pr,ts_min_yr_land,ssp126,CNRM-ESM2-1,Model Subset,2.0622545239408225
3665,pr,ts_min_yr_land,ssp126,CanESM5,All Models,6.964902390741699
3666,pr,ts_min_yr_land,ssp126,CanESM5-CanOE,All Models,7.383128619398377
3667,pr,ts_min_yr_land,ssp126,EC-Earth3,All Models,0.11213277715191339
3668,pr,ts_min_yr_land,ssp126,EC-Earth3-Veg,All Models,0.7538257541796582
3669,pr,ts_min_yr_land,ssp126,EC-Earth3-Veg-LR,All Models,2.8666266623422416
3670,pr,ts_min_yr_land,ssp126,FGOALS-f3-L,All Models,-1.9511845378548145
3671,pr,ts_min_yr_land,ssp126,FGOALS-f3-L,Model Subset,-1.9511845378548145
3672,pr,ts_min_yr_land,ssp126,FGOALS-g3,All Models,0.5223402596582929
3673,pr,ts_min_yr_land,ssp126,FGOALS-g3,Model Subset,0.5223402596582929
3674,pr,ts_min_yr_land,ssp126,FIO-ESM-2-0,All Models,0.7781502841003345
3675,pr,ts_min_yr_land,ssp126,GFDL-ESM4,All Models,1.9513697720457372
3676,pr,ts_min_yr_land,ssp126,GFDL-ESM4,Model Subset,1.9513697720457372
3677,pr,ts_min_yr_land,ssp126,GISS-E2-1-G,All Models,2.42644159392178
3678,pr,ts_min_yr_land,ssp126,GISS-E2-1-G,Model Subset,2.42644159392178
3679,pr,ts_min_yr_land,ssp126,GISS-E2-1-H,All Models,3.0384435128401748
3680,pr,ts_min_yr_land,ssp126,GISS-E2-1-H,Model Subset,3.0384435128401748
3681,pr,ts_min_yr_land,ssp126,GISS-E2-2-G,All Models,1.4528612762029383
3682,pr,ts_min_yr_land,ssp126,GISS-E2-2-G,Model Subset,1.4528612762029383
3683,pr,ts_min_yr_land,ssp126,HadGEM3-GC31-LL,All Models,-1.369811395822893
3684,pr,ts_min_yr_land,ssp126,HadGEM3-GC31-MM,All Models,-0.024350409800192097
3685,pr,ts_min_yr_land,ssp126,IITM-ESM,All Models,1.7177399671992646
3686,pr,ts_min_yr_land,ssp126,IITM-ESM,Model Subset,1.7177399671992646
3687,pr,ts_min_yr_land,ssp126,INM-CM4-8,All Models,4.366538703238376
3688,pr,ts_min_yr_land,ssp126,INM-CM4-8,Model Subset,4.366538703238376
3689,pr,ts_min_yr_land,ssp126,INM-CM5-0,All Models,2.117051252941039
3690,pr,ts_min_yr_land,ssp126,INM-CM5-0,Model Subset,2.117051252941039
3691,pr,ts_min_yr_land,ssp126,IPSL-CM5A2-INCA,All Models,3.372906036901199
3692,pr,ts_min_yr_land,ssp126,IPSL-CM5A2-INCA,Model Subset,3.372906036901199
3693,pr,ts_min_yr_land,ssp126,IPSL-CM6A-LR,All Models,1.8625768413581056
3694,pr,ts_min_yr_land,ssp126,KACE-1-0-G,All Models,2.8591331784269016
3695,pr,ts_min_yr_land,ssp126,KIOST-ESM,All Models,6.242393841412294
3696,pr,ts_min_yr_land,ssp126,MCM-UA-1-0,All Models,6.462612343130857
3697,pr,ts_min_yr_land,ssp126,MCM-UA-1-0,Model Subset,6.462612343130857
3698,pr,ts_min_yr_land,ssp126,MIROC-ES2L,All Models,3.160717905144651
3699,pr,ts_min_yr_land,ssp126,MIROC-ES2L,Model Subset,3.160717905144651
3700,pr,ts_min_yr_land,ssp126,MIROC6,All Models,2.3430530495226805
3701,pr,ts_min_yr_land,ssp126,MIROC6,Model Subset,2.3430530495226805
3702,pr,ts_min_yr_land,ssp126,MPI-ESM1-2-HR,All Models,0.1399930724823264
3703,pr,ts_min_yr_land,ssp126,MPI-ESM1-2-HR,Model Subset,0.1399930724823264
3704,pr,ts_min_yr_land,ssp126,MPI-ESM1-2-LR,All Models,1.3042272168942617
3705,pr,ts_min_yr_land,ssp126,MPI-ESM1-2-LR,Model Subset,1.3042272168942617
3706,pr,ts_min_yr_land,ssp126,MRI-ESM2-0,All Models,2.3195917079030863
3707,pr,ts_min_yr_land,ssp126,MRI-ESM2-0,Model Subset,2.3195917079030863
3708,pr,ts_min_yr_land,ssp126,NESM3,All Models,-0.5988753655276611
3709,pr,ts_min_yr_land,ssp126,NorESM2-LM,All Models,1.309034311006883
3710,pr,ts_min_yr_land,ssp126,NorESM2-LM,Model Subset,1.309034311006883
3711,pr,ts_min_yr_land,ssp126,NorESM2-MM,All Models,1.049027130765353
3712,pr,ts_min_yr_land,ssp126,NorESM2-MM,Model Subset,1.049027130765353
3713,pr,ts_min_yr_land,ssp126,TaiESM1,All Models,1.7331941114301799
3714,pr,ts_min_yr_land,ssp126,UKESM1-0-LL,All Models,-0.4697944907800178
3715,pr,ts_min_yr_land,ssp126,UKESM1-1-LL,All Models,1.5779663716210024
3716,pr,ts_min_yr_land,ssp245,ACCESS-CM2,All Models,2.242487347377846
3717,pr,ts_min_yr_land,ssp245,ACCESS-CM2,Model Subset,2.242487347377846
3718,pr,ts_min_yr_land,ssp245,ACCESS-ESM1-5,All Models,-0.751893968114274
3719,pr,ts_min_yr_land,ssp245,ACCESS-ESM1-5,Model Subset,-0.751893968114274
3720,pr,ts_min_yr_land,ssp245,AWI-CM-1-1-MR,All Models,-7.507761797548639
3721,pr,ts_min_yr_land,ssp245,AWI-CM-1-1-MR,Model Subset,-7.507761797548639
3722,pr,ts_min_yr_land,ssp245,BCC-CSM2-MR,All Models,-3.0093786619797385
3723,pr,ts_min_yr_land,ssp245,BCC-CSM2-MR,Model Subset,-3.0093786619797385
3724,pr,ts_min_yr_land,ssp245,CAMS-CSM1-0,All Models,1.2692843087064603
3725,pr,ts_min_yr_land,ssp245,CAMS-CSM1-0,Model Subset,1.2692843087064603
3726,pr,ts_min_yr_land,ssp245,CAS-ESM2-0,All Models,3.1144255681234227
3727,pr,ts_min_yr_land,ssp245,CESM2,All Models,1.0257548295029437
3728,pr,ts_min_yr_land,ssp245,CESM2-WACCM,All Models,0.6614442192378078
3729,pr,ts_min_yr_land,ssp245,CESM2-WACCM,Model Subset,0.6614442192378078
3730,pr,ts_min_yr_land,ssp245,CIESM,All Models,210.3448227690211
3731,pr,ts_min_yr_land,ssp245,CMCC-CM2-SR5,All Models,6.947425099502823
3732,pr,ts_min_yr_land,ssp245,CMCC-CM2-SR5,Model Subset,6.947425099502823
3733,pr,ts_min_yr_land,ssp245,CMCC-ESM2,All Models,6.395436194864075
3734,pr,ts_min_yr_land,ssp245,CMCC-ESM2,Model Subset,6.395436194864075
3735,pr,ts_min_yr_land,ssp245,CNRM-CM6-1,All Models,1.5692986594804808
3736,pr,ts_min_yr_land,ssp245,CNRM-CM6-1,Model Subset,1.5692986594804808
3737,pr,ts_min_yr_land,ssp245,CNRM-CM6-1-HR,All Models,3.4837103070803153
3738,pr,ts_min_yr_land,ssp245,CNRM-CM6-1-HR,Model Subset,3.4837103070803153
3739,pr,ts_min_yr_land,ssp245,CNRM-ESM2-1,All Models,2.490076056311807
3740,pr,ts_min_yr_land,ssp245,CNRM-ESM2-1,Model Subset,2.490076056311807
3741,pr,ts_min_yr_land,ssp245,CanESM5,All Models,7.363962925044291
3742,pr,ts_min_yr_land,ssp245,CanESM5-CanOE,All Models,5.735793146787998
3743,pr,ts_min_yr_land,ssp245,EC-Earth3,All Models,-1.5590784682456302
3744,pr,ts_min_yr_land,ssp245,EC-Earth3-CC,All Models,-1.1383557530909911
3745,pr,ts_min_yr_land,ssp245,EC-Earth3-Veg,All Models,-1.1347326846033923
3746,pr,ts_min_yr_land,ssp245,EC-Earth3-Veg-LR,All Models,1.0622872366388236
3747,pr,ts_min_yr_land,ssp245,FGOALS-f3-L,All Models,0.3480133332608375
3748,pr,ts_min_yr_land,ssp245,FGOALS-f3-L,Model Subset,0.3480133332608375
3749,pr,ts_min_yr_land,ssp245,FGOALS-g3,All Models,-0.8055979243332274
3750,pr,ts_min_yr_land,ssp245,FGOALS-g3,Model Subset,-0.8055979243332274
3751,pr,ts_min_yr_land,ssp245,FIO-ESM-2-0,All Models,-1.5090645362335522
3752,pr,ts_min_yr_land,ssp245,GFDL-CM4,All Models,3.646534809132632
3753,pr,ts_min_yr_land,ssp245,GFDL-CM4,Model Subset,3.646534809132632
3754,pr,ts_min_yr_land,ssp245,GFDL-ESM4,All Models,2.966271150516093
3755,pr,ts_min_yr_land,ssp245,GFDL-ESM4,Model Subset,2.966271150516093
3756,pr,ts_min_yr_land,ssp245,GISS-E2-1-G,All Models,1.4550165176822958
3757,pr,ts_min_yr_land,ssp245,GISS-E2-1-G,Model Subset,1.4550165176822958
3758,pr,ts_min_yr_land,ssp245,GISS-E2-1-H,All Models,3.0875979478301048
3759,pr,ts_min_yr_land,ssp245,GISS-E2-1-H,Model Subset,3.0875979478301048
3760,pr,ts_min_yr_land,ssp245,GISS-E2-2-G,All Models,1.0980322849520832
3761,pr,ts_min_yr_land,ssp245,GISS-E2-2-G,Model Subset,1.0980322849520832
3762,pr,ts_min_yr_land,ssp245,HadGEM3-GC31-LL,All Models,-2.572785835708231
3763,pr,ts_min_yr_land,ssp245,IITM-ESM,All Models,1.6373652682201083
3764,pr,ts_min_yr_land,ssp245,IITM-ESM,Model Subset,1.6373652682201083
3765,pr,ts_min_yr_land,ssp245,INM-CM4-8,All Models,4.558846268377536
3766,pr,ts_min_yr_land,ssp245,INM-CM4-8,Model Subset,4.558846268377536
3767,pr,ts_min_yr_land,ssp245,INM-CM5-0,All Models,3.1747559451661544
3768,pr,ts_min_yr_land,ssp245,INM-CM5-0,Model Subset,3.1747559451661544
3769,pr,ts_min_yr_land,ssp245,IPSL-CM6A-LR,All Models,0.011244351006951092
3770,pr,ts_min_yr_land,ssp245,KACE-1-0-G,All Models,0.5195004733161426
3771,pr,ts_min_yr_land,ssp245,KIOST-ESM,All Models,4.823344445197733
3772,pr,ts_min_yr_land,ssp245,MCM-UA-1-0,All Models,7.154400701012065
3773,pr,ts_min_yr_land,ssp245,MCM-UA-1-0,Model Subset,7.154400701012065
3774,pr,ts_min_yr_land,ssp245,MIROC-ES2L,All Models,5.711424692529434
3775,pr,ts_min_yr_land,ssp245,MIROC-ES2L,Model Subset,5.711424692529434
3776,pr,ts_min_yr_land,ssp245,MIROC6,All Models,4.319769516050073
3777,pr,ts_min_yr_land,ssp245,MIROC6,Model Subset,4.319769516050073
3778,pr,ts_min_yr_land,ssp245,MPI-ESM1-2-HR,All Models,-3.2932076850649707
3779,pr,ts_min_yr_land,ssp245,MPI-ESM1-2-HR,Model Subset,-3.2932076850649707
3780,pr,ts_min_yr_land,ssp245,MPI-ESM1-2-LR,All Models,-0.3427893978733749
3781,pr,ts_min_yr_land,ssp245,MPI-ESM1-2-LR,Model Subset,-0.3427893978733749
3782,pr,ts_min_yr_land,ssp245,MRI-ESM2-0,All Models,0.9573450772742262
3783,pr,ts_min_yr_land,ssp245,MRI-ESM2-0,Model Subset,0.9573450772742262
3784,pr,ts_min_yr_land,ssp245,NESM3,All Models,-0.14026098467824966
3785,pr,ts_min_yr_land,ssp245,NorESM2-LM,All Models,-1.2966412526459692
3786,pr,ts_min_yr_land,ssp245,NorESM2-LM,Model Subset,-1.2966412526459692
3787,pr,ts_min_yr_land,ssp245,NorESM2-MM,All Models,-2.717160686260712
3788,pr,ts_min_yr_land,ssp245,NorESM2-MM,Model Subset,-2.717160686260712
3789,pr,ts_min_yr_land,ssp245,TaiESM1,All Models,2.4169958522354307
3790,pr,ts_min_yr_land,ssp245,UKESM1-0-LL,All Models,-3.50218355240537
3791,pr,ts_min_yr_land,ssp370,ACCESS-CM2,All Models,0.06473107668404054
3792,pr,ts_min_yr_land,ssp370,ACCESS-CM2,Model Subset,0.06473107668404054
3793,pr,ts_min_yr_land,ssp370,ACCESS-ESM1-5,All Models,-3.9937433321745317
3794,pr,ts_min_yr_land,ssp370,ACCESS-ESM1-5,Model Subset,-3.9937433321745317
3795,pr,ts_min_yr_land,ssp370,AWI-CM-1-1-MR,All Models,-9.270465316384303
3796,pr,ts_min_yr_land,ssp370,AWI-CM-1-1-MR,Model Subset,-9.270465316384303
3797,pr,ts_min_yr_land,ssp370,BCC-CSM2-MR,All Models,-5.960860279758691
3798,pr,ts_min_yr_land,ssp370,BCC-CSM2-MR,Model Subset,-5.960860279758691
3799,pr,ts_min_yr_land,ssp370,CAMS-CSM1-0,All Models,-1.2108252612270007
3800,pr,ts_min_yr_land,ssp370,CAMS-CSM1-0,Model Subset,-1.2108252612270007
3801,pr,ts_min_yr_land,ssp370,CAS-ESM2-0,All Models,1.2641022723464346
3802,pr,ts_min_yr_land,ssp370,CESM2,All Models,-2.523969193296878
3803,pr,ts_min_yr_land,ssp370,CESM2-WACCM,All Models,-3.9867169389410577
3804,pr,ts_min_yr_land,ssp370,CESM2-WACCM,Model Subset,-3.9867169389410577
3805,pr,ts_min_yr_land,ssp370,CMCC-CM2-SR5,All Models,2.4502130214751787
3806,pr,ts_min_yr_land,ssp370,CMCC-CM2-SR5,Model Subset,2.4502130214751787
3807,pr,ts_min_yr_land,ssp370,CMCC-ESM2,All Models,3.8333017455598224
3808,pr,ts_min_yr_land,ssp370,CMCC-ESM2,Model Subset,3.8333017455598224
3809,pr,ts_min_yr_land,ssp370,CNRM-CM6-1,All Models,-1.0123008775150595
3810,pr,ts_min_yr_land,ssp370,CNRM-CM6-1,Model Subset,-1.0123008775150595
3811,pr,ts_min_yr_land,ssp370,CNRM-CM6-1-HR,All Models,1.883013817177769
3812,pr,ts_min_yr_land,ssp370,CNRM-CM6-1-HR,Model Subset,1.883013817177769
3813,pr,ts_min_yr_land,ssp370,CNRM-ESM2-1,All Models,1.9356614425692698
3814,pr,ts_min_yr_land,ssp370,CNRM-ESM2-1,Model Subset,1.9356614425692698
3815,pr,ts_min_yr_land,ssp370,CanESM5,All Models,5.962123965150255
3816,pr,ts_min_yr_land,ssp370,CanESM5-CanOE,All Models,6.849765635833791
3817,pr,ts_min_yr_land,ssp370,EC-Earth3,All Models,-3.4898517114543637
3818,pr,ts_min_yr_land,ssp370,EC-Earth3-AerChem,All Models,-1.1271478007250977
3819,pr,ts_min_yr_land,ssp370,EC-Earth3-AerChem,Model Subset,-1.1271478007250977
3820,pr,ts_min_yr_land,ssp370,EC-Earth3-Veg,All Models,-4.239635943468954
3821,pr,ts_min_yr_land,ssp370,EC-Earth3-Veg-LR,All Models,-2.171124386915622
3822,pr,ts_min_yr_land,ssp370,FGOALS-f3-L,All Models,-1.5225880983514202
3823,pr,ts_min_yr_land,ssp370,FGOALS-f3-L,Model Subset,-1.5225880983514202
3824,pr,ts_min_yr_land,ssp370,FGOALS-g3,All Models,-1.0048547623007096
3825,pr,ts_min_yr_land,ssp370,FGOALS-g3,Model Subset,-1.0048547623007096
3826,pr,ts_min_yr_land,ssp370,GFDL-ESM4,All Models,-1.2956490101389448
3827,pr,ts_min_yr_land,ssp370,GFDL-ESM4,Model Subset,-1.2956490101389448
3828,pr,ts_min_yr_land,ssp370,GISS-E2-1-G,All Models,-1.6851213185938008
3829,pr,ts_min_yr_land,ssp370,GISS-E2-1-G,Model Subset,-1.6851213185938008
3830,pr,ts_min_yr_land,ssp370,GISS-E2-1-H,All Models,1.6274629901322868
3831,pr,ts_min_yr_land,ssp370,GISS-E2-1-H,Model Subset,1.6274629901322868
3832,pr,ts_min_yr_land,ssp370,GISS-E2-2-G,All Models,0.06491447360171776
3833,pr,ts_min_yr_land,ssp370,GISS-E2-2-G,Model Subset,0.06491447360171776
3834,pr,ts_min_yr_land,ssp370,IITM-ESM,All Models,2.672861510813547
3835,pr,ts_min_yr_land,ssp370,IITM-ESM,Model Subset,2.672861510813547
3836,pr,ts_min_yr_land,ssp370,INM-CM4-8,All Models,4.774604233996044
3837,pr,ts_min_yr_land,ssp370,INM-CM4-8,Model Subset,4.774604233996044
3838,pr,ts_min_yr_land,ssp370,INM-CM5-0,All Models,4.520414799485934
3839,pr,ts_min_yr_land,ssp370,INM-CM5-0,Model Subset,4.520414799485934
3840,pr,ts_min_yr_land,ssp370,IPSL-CM5A2-INCA,All Models,2.2157444074908312
3841,pr,ts_min_yr_land,ssp370,IPSL-CM5A2-INCA,Model Subset,2.2157444074908312
3842,pr,ts_min_yr_land,ssp370,IPSL-CM6A-LR,All Models,-3.778648358193905
3843,pr,ts_min_yr_land,ssp370,KACE-1-0-G,All Models,-3.6097063217995213
3844,pr,ts_min_yr_land,ssp370,MCM-UA-1-0,All Models,11.141274022895828
3845,pr,ts_min_yr_land,ssp370,MCM-UA-1-0,Model Subset,11.141274022895828
3846,pr,ts_min_yr_land,ssp370,MIROC-ES2L,All Models,7.126016496676243
3847,pr,ts_min_yr_land,ssp370,MIROC-ES2L,Model Subset,7.126016496676243
3848,pr,ts_min_yr_land,ssp370,MIROC6,All Models,3.0918163850414118
3849,pr,ts_min_yr_land,ssp370,MIROC6,Model Subset,3.0918163850414118
3850,pr,ts_min_yr_land,ssp370,MPI-ESM1-2-HR,All Models,-8.225607618411559
3851,pr,ts_min_yr_land,ssp370,MPI-ESM1-2-HR,Model Subset,-8.225607618411559
3852,pr,ts_min_yr_land,ssp370,MPI-ESM1-2-LR,All Models,-2.847919376876689
3853,pr,ts_min_yr_land,ssp370,MPI-ESM1-2-LR,Model Subset,-2.847919376876689
3854,pr,ts_min_yr_land,ssp370,MRI-ESM2-0,All Models,-0.6399058325887239
3855,pr,ts_min_yr_land,ssp370,MRI-ESM2-0,Model Subset,-0.6399058325887239
3856,pr,ts_min_yr_land,ssp370,NorESM2-LM,All Models,-1.4673519324235968
3857,pr,ts_min_yr_land,ssp370,NorESM2-LM,Model Subset,-1.4673519324235968
3858,pr,ts_min_yr_land,ssp370,NorESM2-MM,All Models,-2.5837185047346054
3859,pr,ts_min_yr_land,ssp370,NorESM2-MM,Model Subset,-2.5837185047346054
3860,pr,ts_min_yr_land,ssp370,TaiESM1,All Models,-6.010073030258553
3861,pr,ts_min_yr_land,ssp370,UKESM1-0-LL,All Models,-7.97005238026901
3862,pr,ts_min_yr_land,ssp370,UKESM1-1-LL,All Models,-6.44720441678318
3863,pr,ts_min_yr_land,ssp434,CNRM-ESM2-1,All Models,2.4872355718735264
3864,pr,ts_min_yr_land,ssp434,CNRM-ESM2-1,Model Subset,2.4872355718735264
3865,pr,ts_min_yr_land,ssp434,CanESM5,All Models,5.673237567819427
3866,pr,ts_min_yr_land,ssp434,EC-Earth3,All Models,-2.596158597705184
3867,pr,ts_min_yr_land,ssp434,FGOALS-g3,All Models,-0.19780141134208407
3868,pr,ts_min_yr_land,ssp434,FGOALS-g3,Model Subset,-0.19780141134208407
3869,pr,ts_min_yr_land,ssp434,GISS-E2-1-G,All Models,0.5634492633227524
3870,pr,ts_min_yr_land,ssp434,GISS-E2-1-G,Model Subset,0.5634492633227524
3871,pr,ts_min_yr_land,ssp434,GISS-E2-1-H,All Models,1.3408984628174636
3872,pr,ts_min_yr_land,ssp434,GISS-E2-1-H,Model Subset,1.3408984628174636
3873,pr,ts_min_yr_land,ssp434,IPSL-CM6A-LR,All Models,-1.3194432801683291
3874,pr,ts_min_yr_land,ssp434,MIROC6,All Models,0.22310439414138727
3875,pr,ts_min_yr_land,ssp434,MIROC6,Model Subset,0.22310439414138727
3876,pr,ts_min_yr_land,ssp434,MRI-ESM2-0,All Models,-0.254149980793386
3877,pr,ts_min_yr_land,ssp434,MRI-ESM2-0,Model Subset,-0.254149980793386
3878,pr,ts_min_yr_land,ssp434,UKESM1-0-LL,All Models,-1.3759781112808156
3879,pr,ts_min_yr_land,ssp460,CNRM-ESM2-1,All Models,2.0164990415472204
3880,pr,ts_min_yr_land,ssp460,CNRM-ESM2-1,Model Subset,2.0164990415472204
3881,pr,ts_min_yr_land,ssp460,CanESM5,All Models,5.399722228205562
3882,pr,ts_min_yr_land,ssp460,EC-Earth3,All Models,-4.308297794839348
3883,pr,ts_min_yr_land,ssp460,FGOALS-g3,All Models,-1.547825589622036
3884,pr,ts_min_yr_land,ssp460,FGOALS-g3,Model Subset,-1.547825589622036
3885,pr,ts_min_yr_land,ssp460,GISS-E2-1-G,All Models,0.2829731687871089
3886,pr,ts_min_yr_land,ssp460,GISS-E2-1-G,Model Subset,0.2829731687871089
3887,pr,ts_min_yr_land,ssp460,GISS-E2-1-H,All Models,3.2226241817786274
3888,pr,ts_min_yr_land,ssp460,GISS-E2-1-H,Model Subset,3.2226241817786274
3889,pr,ts_min_yr_land,ssp460,IPSL-CM6A-LR,All Models,-0.5336086898568055
3890,pr,ts_min_yr_land,ssp460,MIROC6,All Models,2.7064414148901648
3891,pr,ts_min_yr_land,ssp460,MIROC6,Model Subset,2.7064414148901648
3892,pr,ts_min_yr_land,ssp460,MRI-ESM2-0,All Models,-1.8700910466913854
3893,pr,ts_min_yr_land,ssp460,MRI-ESM2-0,Model Subset,-1.8700910466913854
3894,pr,ts_min_yr_land,ssp585,ACCESS-CM2,All Models,0.8793643820520316
3895,pr,ts_min_yr_land,ssp585,ACCESS-CM2,Model Subset,0.8793643820520316
3896,pr,ts_min_yr_land,ssp585,ACCESS-ESM1-5,All Models,-5.544172216655184
3897,pr,ts_min_yr_land,ssp585,ACCESS-ESM1-5,Model Subset,-5.544172216655184
3898,pr,ts_min_yr_land,ssp585,AWI-CM-1-1-MR,All Models,-11.418287084299948
3899,pr,ts_min_yr_land,ssp585,AWI-CM-1-1-MR,Model Subset,-11.418287084299948
3900,pr,ts_min_yr_land,ssp585,BCC-CSM2-MR,All Models,-7.286923749394504
3901,pr,ts_min_yr_land,ssp585,BCC-CSM2-MR,Model Subset,-7.286923749394504
3902,pr,ts_min_yr_land,ssp585,CAMS-CSM1-0,All Models,0.16119564069427383
3903,pr,ts_min_yr_land,ssp585,CAMS-CSM1-0,Model Subset,0.16119564069427383
3904,pr,ts_min_yr_land,ssp585,CAS-ESM2-0,All Models,3.7730004937443056
3905,pr,ts_min_yr_land,ssp585,CESM2,All Models,2.0242904708747034
3906,pr,ts_min_yr_land,ssp585,CESM2-WACCM,All Models,-1.995754699682763
3907,pr,ts_min_yr_land,ssp585,CESM2-WACCM,Model Subset,-1.995754699682763
3908,pr,ts_min_yr_land,ssp585,CIESM,All Models,313.7930853838292
3909,pr,ts_min_yr_land,ssp585,CMCC-CM2-SR5,All Models,7.464584204240296
3910,pr,ts_min_yr_land,ssp585,CMCC-CM2-SR5,Model Subset,7.464584204240296
3911,pr,ts_min_yr_land,ssp585,CMCC-ESM2,All Models,4.8527542150816885
3912,pr,ts_min_yr_land,ssp585,CMCC-ESM2,Model Subset,4.8527542150816885
3913,pr,ts_min_yr_land,ssp585,CNRM-CM6-1,All Models,-0.28879087985299634
3914,pr,ts_min_yr_land,ssp585,CNRM-CM6-1,Model Subset,-0.28879087985299634
3915,pr,ts_min_yr_land,ssp585,CNRM-CM6-1-HR,All Models,2.3428080533546023
3916,pr,ts_min_yr_land,ssp585,CNRM-CM6-1-HR,Model Subset,2.3428080533546023
3917,pr,ts_min_yr_land,ssp585,CNRM-ESM2-1,All Models,1.60835237216844
3918,pr,ts_min_yr_land,ssp585,CNRM-ESM2-1,Model Subset,1.60835237216844
3919,pr,ts_min_yr_land,ssp585,CanESM5,All Models,9.64342129674283
3920,pr,ts_min_yr_land,ssp585,CanESM5-CanOE,All Models,10.529119210231741
3921,pr,ts_min_yr_land,ssp585,E3SM-1-0,All Models,12.443463753231981
3922,pr,ts_min_yr_land,ssp585,E3SM-1-1,All Models,9.294556531980746
3923,pr,ts_min_yr_land,ssp585,E3SM-1-1-ECA,All Models,10.160474745355046
3924,pr,ts_min_yr_land,ssp585,EC-Earth3,All Models,-4.370361376295776
3925,pr,ts_min_yr_land,ssp585,EC-Earth3-CC,All Models,-3.1889570622531664
3926,pr,ts_min_yr_land,ssp585,EC-Earth3-Veg,All Models,-3.567651903130624
3927,pr,ts_min_yr_land,ssp585,EC-Earth3-Veg-LR,All Models,-3.1634707126415975
3928,pr,ts_min_yr_land,ssp585,FGOALS-f3-L,All Models,-3.170355627980655
3929,pr,ts_min_yr_land,ssp585,FGOALS-f3-L,Model Subset,-3.170355627980655
3930,pr,ts_min_yr_land,ssp585,FGOALS-g3,All Models,0.28841382706174556
3931,pr,ts_min_yr_land,ssp585,FGOALS-g3,Model Subset,0.28841382706174556
3932,pr,ts_min_yr_land,ssp585,FIO-ESM-2-0,All Models,1.0468033838455
3933,pr,ts_min_yr_land,ssp585,GFDL-CM4,All Models,0.592874963086544
3934,pr,ts_min_yr_land,ssp585,GFDL-CM4,Model Subset,0.592874963086544
3935,pr,ts_min_yr_land,ssp585,GFDL-ESM4,All Models,-0.43844407837933375
3936,pr,ts_min_yr_land,ssp585,GFDL-ESM4,Model Subset,-0.43844407837933375
3937,pr,ts_min_yr_land,ssp585,GISS-E2-1-G,All Models,-0.8494171486869959
3938,pr,ts_min_yr_land,ssp585,GISS-E2-1-G,Model Subset,-0.8494171486869959
3939,pr,ts_min_yr_land,ssp585,GISS-E2-1-H,All Models,1.7686725951170956
3940,pr,ts_min_yr_land,ssp585,GISS-E2-1-H,Model Subset,1.7686725951170956
3941,pr,ts_min_yr_land,ssp585,GISS-E2-2-G,All Models,-0.24103902729505933
3942,pr,ts_min_yr_land,ssp585,GISS-E2-2-G,Model Subset,-0.24103902729505933
3943,pr,ts_min_yr_land,ssp585,HadGEM3-GC31-LL,All Models,-5.891472081368548
3944,pr,ts_min_yr_land,ssp585,HadGEM3-GC31-MM,All Models,-8.52167164113429
3945,pr,ts_min_yr_land,ssp585,IITM-ESM,All Models,3.229846881788447
3946,pr,ts_min_yr_land,ssp585,IITM-ESM,Model Subset,3.229846881788447
3947,pr,ts_min_yr_land,ssp585,INM-CM4-8,All Models,9.112200298189293
3948,pr,ts_min_yr_land,ssp585,INM-CM4-8,Model Subset,9.112200298189293
3949,pr,ts_min_yr_land,ssp585,INM-CM5-0,All Models,7.30566010420246
3950,pr,ts_min_yr_land,ssp585,INM-CM5-0,Model Subset,7.30566010420246
3951,pr,ts_min_yr_land,ssp585,IPSL-CM6A-LR,All Models,-6.502710763089453
3952,pr,ts_min_yr_land,ssp585,KACE-1-0-G,All Models,-2.689475611532771
3953,pr,ts_min_yr_land,ssp585,KIOST-ESM,All Models,5.8059136819852455
3954,pr,ts_min_yr_land,ssp585,MCM-UA-1-0,All Models,9.906893130759713
3955,pr,ts_min_yr_land,ssp585,MCM-UA-1-0,Model Subset,9.906893130759713
